license_number,ubi,trade_name,licensee_name,address,suite,city,state,county,zip,privilege,status,phone,is_se
421282,6033520160010002,SENSISOLUTIONS,,3131 STATE ROUTE 903,,CLE ELUM,WA,KITTITAS,989229602,CANNABIS RETAILER,CLOSED (PERMANENT),2532262135,
429502,6042287520010002,SHAWN KEMP'S CANNABIS,,3035 1ST AVE STE B,,SEATTLE,WA,KING,98121,CANNABIS RETAILER,ACTIVE (ISSUED),2063450009,
434189,6049121510010001,SHAWN KEMP'S CANNABIS SODO,,2764 1ST AVE S STE 100,,SEATTLE,WA,KING,98134,CANNABIS RETAILER,ACTIVE (ISSUED),3607181273,
415183,6051527880010001,SHELTON CANNABIS CO,,1428 OLYMPIC HWY S UNIT 1,,SHELTON,WA,MASON,98584,CANNABIS RETAILER,ACTIVE (ISSUED),4044063054,
415183,6036006490010003,SIMPLY CANNABIS,,1428 OLYMPIC HWY S UNIT 1,,SHELTON,WA,MASON,985843266,CANNABIS RETAILER,CLOSED (PERMANENT),3604636073,
425605,6036006490010002,SIMPLY CANNABIS,,208 E PINE ST,,SHELTON,WA,MASON,985841418,CANNABIS RETAILER,CLOSED (PERMANENT),3604636073,
414223,6036006740010004,SKY HIGH POT SHOP,,1403 E 1ST STREET,,PORT ANGELES,WA,CLALLAM,983624607,CANNABIS RETAILER,CLOSED (PERMANENT),2063357713,
414749,6036006740010003,SKY HIGH POT SHOP,,6167 PORTAL WAY,,FERNDALE,WA,WHATCOM,982489363,CANNABIS RETAILER,CLOSED (PERMANENT),2063357713,
422710,6036006740010002,SKY HIGH POT SHOP,,1438 W HWY 101,,PORT ANGELES,WA,CLALLAM,983639455,CANNABIS RETAILER,CLOSED (PERMANENT),2534051918,
414508,6034102670010003,SLOW BURN,,1300 N 40TH ST STE 111,,YAKIMA,WA,YAKIMA,98908,CANNABIS RETAILER,ACTIVE (ISSUED),5099610810,
414508,6041671280010001,SLOW BURN,,1300 N 40TH ST STE 111,,YAKIMA,WA,YAKIMA,989080000,CANNABIS RETAILER,CLOSED (PERMANENT),5099526087,
414101,6033547170010003,SMOKANE,,17 N RALPH ST STE 102,,SPOKANE,WA,SPOKANE,992024826,CANNABIS RETAILER,CLOSED (PERMANENT),2069100199,
425362,6033547170010004,SMOKANE,,3801 E SPRAGUE AVE,,SPOKANE,WA,SPOKANE,99202,CANNABIS RETAILER,ACTIVE (ISSUED),2069100199,
422139,6040518810010001,SMOKING CROW,,4264 PACIFIC HWY,,BELLINGHAM,WA,WHATCOM,982269042,CANNABIS RETAILER,CLOSED (PERMANENT),3603068007,
437560,6040518810010002,SMOKING CROW,,2010 MOORE ST,SMP - 2,BELLINGHAM,WA,WHATCOM,98229,CANNABIS RETAILER,ACTIVE (ISSUED),3609220709,
422390,6033488710000000,SMP RETAIL LLC (TITLE OWNER ONLY),,RETAIL TITLE CERTIFICATE,,EVERETT,WA,SNOHOMISH,982036103,CANNABIS RETAILER,CLOSED (PERMANENT),4254710283,
422390,6033488710000000,SMP RETAIL LLC (TITLE OWNER ONLY),,RETAIL TITLE CERTIFICATE,,EVERETT,WA,SNOHOMISH,982036103,RETAIL CERTIFICATE HOLDER,FORMER TITLE CERTIFICATE,4254710283,
413762,6033558930010001,SMUGGLER BROTHERS,,1912 STATE ROUTE 20,,SEDRO WOOLLEY,WA,SKAGIT,982840000,CANNABIS RETAILER,ACTIVE (ISSUED),3606473437,
431271,6057620320010001,SOLSTER VENTURES LLC,,11400 MUKILTEO SPEEDWAY #102,,MUKILTEO,WA,SNOHOMISH,98275,CANNABIS RETAILER,ACTIVE (ISSUED),2069308577,
422930,6034341980010004,SOUTH BELLINGHAM BUDS,,1215 N LAKE SAMISH DR UNIT 1,,BELLINGHAM,WA,WHATCOM,98229,CANNABIS RETAILER,ACTIVE (ISSUED),3038295712,
417949,6048306160010002,SOUTH SEATTLE RETAIL HOLDINGS LLC,,14300 SE PETROVITSKY RD STE C,,RENTON,WA,KING,980588955,CANNABIS RETAILER,CLOSED (PERMANENT),2062401308,
086823,6033568390010006,SPARKET,,1215 E FRONT ST,,PORT ANGELES,WA,CLALLAM,983624309,CANNABIS RETAILER,ACTIVE (ISSUED),3604604902,
414223,6033568390010001,SPARKET,,1403 E 1ST ST,,PORT ANGELES,WA,CLALLAM,983624607,CANNABIS RETAILER,CLOSED (PERMANENT),9286997657,
420941,6020010520010004,SPOCANNABIS,,120 E MISSION AVE,,SPOKANE,WA,SPOKANE,992021817,CANNABIS RETAILER,CLOSED (PERMANENT),5099983405,
413347,6033507120010002,SPOKANE GREEN LEAF,,9107 N COUNTRY HOMES BLVD STEB,,SPOKANE,WA,SPOKANE,992182071,CANNABIS RETAILER,CLOSED (PERMANENT),5099193467,
422146,6033507120010003,SPOKANE GREEN LEAF,,9107 N COUNTRY HOMES BLVD #13,STE 13,SPOKANE,WA,SPOKANE,99218,CANNABIS RETAILER,ACTIVE (ISSUED),5099193467,
422612,6043510130010001,STANK TOWN BUDZ,,5463 GUIDE MERIDIAN RD,,BELLINGHAM,WA,WHATCOM,982269771,CANNABIS RETAILER,CLOSED (PERMANENT),5092094569,
421695,6034471240010003,STAR 21,,11042 1ST AVENUE S,,SEATTLE,WA,KING,981681402,CANNABIS RETAILER,CLOSED (PERMANENT),2533025792,
421695,6042293370010001,STAR 21,,11042 1ST AVENUE S,,SEATTLE,WA,KING,981681402,CANNABIS RETAILER,CLOSED (PERMANENT),2065357791,
415652,6033488710010012,STAR BUDS,,13513 NE 126TH PL SUITE C,,KIRKLAND,WA,KING,980348725,CANNABIS RETAILER,CLOSED (PERMANENT),4254710283,
436867,6050144320010002,STAR BUDS,,522 QUEEN ANNE AVE N,,SEATTLE,WA,KING,98109,CANNABIS RETAILER,ACTIVE (ISSUED),4257376969,
422010,6034471240010004,STAR OUTLET,,7157 GUIDE MERIDIAN RD #3,#3,LYNDEN,WA,WHATCOM,982649213,CANNABIS RETAILER,CLOSED (PERMANENT),2135009924,
422010,6044360960010001,STAR OUTLET,,7157 GUIDE MERIDIAN RD #3,#3,LYNDEN,WA,WHATCOM,982649213,CANNABIS RETAILER,CLOSED (PERMANENT),4255244840,
422010,6053978180010002,STAR OUTLET,,7157 GUIDE MERIDIAN RD #3,#3,LYNDEN,WA,WHATCOM,98264,CANNABIS RETAILER,ACTIVE (ISSUED),3608686493,
422390,6033488190010006,STARBUDS,,RETAIL TITLE CERTIFICATE,,EVERETT,WA,SNOHOMISH,982036103,CANNABIS RETAILER,CLOSED (PERMANENT),4258793191,
422390,6033488190010006,STARBUDS,,RETAIL TITLE CERTIFICATE,,EVERETT,WA,SNOHOMISH,982036103,RETAIL CERTIFICATE HOLDER,FORMER TITLE CERTIFICATE,4258793191,
429453,6040339750010002,STARBUDS,,145 SAMISH WAY,,BELLINGHAM,WA,WHATCOM,982256033,CANNABIS RETAILER,ACTIVE (ISSUED),2062255555,
434135,6033488710010015,STARBUDS,,13400 124TH ST,,KIRKLAND,WA,KING,980349345,CANNABIS RETAILER,CLOSED (PERMANENT),4254710283,
436428,6033488710010017,STARBUDS,,11516 124TH AVE NE,,KIRKLAND,WA,KING,980334643,CANNABIS RETAILER,CLOSED (PERMANENT),4254710283,
420336,6024490320010004,STARBUDS LLC,,11834 NE 90TH ST,,KIRKLAND,WA,KING,980335814,CANNABIS RETAILER,CLOSED (PERMANENT),4252693242,
413596,6034083570010001,STATION 420,,4007 MAIN ST,,UNION GAP,WA,YAKIMA,989032040,CANNABIS RETAILER,CLOSED (PERMANENT),5094203430,
414250,6034083570010002,STATION 420,,4315 MAIN ST STE A,,UNION GAP,WA,YAKIMA,989032115,CANNABIS RETAILER,CLOSED (PERMANENT),5098335800,
426284,6034083570010004,STATION 420,,2704 MAIN ST,,UNION GAP,WA,YAKIMA,989031754,CANNABIS RETAILER,CLOSED (PERMANENT),5094524200,
413836,6033444280010003,STICKY'S,,7831 NE HIGHWAY 99,,VANCOUVER,WA,CLARK,986658836,CANNABIS RETAILER,CLOSED (PERMANENT),5099521602,
421326,6033444280010004,STICKY'S,,9411 NE HIGHWAY 99 STE 4,,VANCOUVER,WA,CLARK,98665,CANNABIS RETAILER,ACTIVE (ISSUED),5099521602,
430373,6046321110010001,SUN LEAF CANNABIS,,16300 MOTOR PL STE A,,LYNNWOOD,WA,SNOHOMISH,980876516,CANNABIS RETAILER,CLOSED (PERMANENT),7138760850,
434220,6046321110010002,SUNLEAF CANNABIS,,16300 MOTOR PL STE 201A,,LYNNWOOD,WA,SNOHOMISH,98087,CANNABIS RETAILER,ACTIVE (ISSUED),7133677877,
426677,6042530810010002,SUNSETS CANNABIS,,22190 N US HIGHWAY 101,,SHELTON,WA,MASON,98584,CANNABIS RETAILER,ACTIVE (ISSUED),4044063054,
413847,6033557960010002,SWEET GREENS NORTHWEST,,19943 OLD HWY 99 SW,,ROCHESTER,WA,THURSTON,985798689,CANNABIS RETAILER,CLOSED (PERMANENT),3608587630,
413503,6033504570010001,SWEET JANE,,5815 112TH ST E,,PUYALLUP,WA,PIERCE,983730000,CANNABIS RETAILER,CLOSED (PERMANENT),2063341780,
422570,6056648130010001,SWEET JANE,,21412 HIGHWAY 99 STE A,,EDMONDS,WA,SNOHOMISH,98026,CANNABIS RETAILER,ACTIVE (ISSUED),2532457831,
423829,6033504570010004,SWEET JANE,,9705 STATE ROUTE 302 NW # B,,GIG HARBOR,WA,PIERCE,98329,CANNABIS RETAILER,ACTIVE (ISSUED),2532457831,
422298,6044144210010001,SWEET LEAF 3,,24090 NE STATE ROUTE 3 STE I,,BELFAIR,WA,MASON,985289665,CANNABIS RETAILER,CLOSED (PERMANENT),3602751181,
413385,6035798560010003,SWEET RELEAF,,14637 STATE ROUTE 20,,MOUNT VERNON,WA,SKAGIT,98273,CANNABIS RETAILER,ACTIVE (ISSUED),2069621025,
422336,6035881820010001,SWEET RELIEF CANNABIS EXPRESS,,1009 E YAKIMA AVE,,YAKIMA,WA,YAKIMA,989012558,CANNABIS RETAILER,CLOSED (PERMANENT),3609096327,
422460,6035784900010003,SWEET RELIEF CANNABIS EXPRESS,,"2947 E HWY 101  STE A, B",SUITE A AND B,PORT ANGELES,WA,CLALLAM,983629059,CANNABIS RETAILER,CLOSED (PERMANENT),3609096327,
414002,6034682750010001,T BROTHERS BUD LODGE,,5740 RUDDELL RD SE STE C,,LACEY,WA,THURSTON,98503,CANNABIS RETAILER,ACTIVE (ISSUED),3607917139,
415198,6034419900010001,T.H.C.SUPERMARKET,,23221 EDMONDS WAY STE A,STE A,EDMONDS,WA,SNOHOMISH,980260000,CANNABIS RETAILER,CLOSED (PERMANENT),4259675800,
421506,6035188950010002,TACOMA HOUSE OF CANNABIS,,2502 S 12TH ST,,TACOMA,WA,PIERCE,984052710,CANNABIS RETAILER,CLOSED (PERMANENT),3607853843,
424473,6035188950010005,TACOMA HOUSE OF CANNABIS,,2632 S 38TH ST STE A,,TACOMA,WA,PIERCE,984097304,CANNABIS RETAILER,CLOSED (PERMANENT),2532413261,
414663,6040588840010001,TEAM CREME,,RETAIL TITLE CERTIFICATE,,VANCOUVER,WA,CLARK,986611246,CANNABIS RETAILER,CLOSED (PERMANENT),5093276833,
414663,6040588840010001,TEAM CREME,,RETAIL TITLE CERTIFICATE,,VANCOUVER,WA,CLARK,986611246,RETAIL CERTIFICATE HOLDER,FORMER TITLE CERTIFICATE,5093276833,
421878,6042834300010001,TEAM STEVENS LLC,,3941 COLVILLE RD,,LOON LAKE,WA,STEVENS,991480000,CANNABIS RETAILER,CLOSED (PERMANENT),3604700262,
415484,6043704230010002,TENINO CANNABIS BOUTIQUE,,449 WICHMAN ST S STE A,,TENINO,WA,THURSTON,985899376,CANNABIS RETAILER,CLOSED (TEMPORARY),6468751439,
426632,6041342990010007,TERP CANNABIS,,2139 HIGHWAY 395 S,,CHEWELAH,WA,STEVENS,991099714,CANNABIS RETAILER,ACTIVE (ISSUED),5097106899,
420894,6035539380010001,THC CONNECTION,,11325 HIGHWAY 99,,EVERETT,WA,SNOHOMISH,982044816,CANNABIS RETAILER,CLOSED (PERMANENT),2083403970,
421335,6035538060010002,THC OF LACEY,,6725 MARTIN WAY E,,OLYMPIA,WA,THURSTON,985165541,CANNABIS RETAILER,CLOSED (PERMANENT),3605616364,
421335,6040474400010002,THC OF LACEY,,6725 MARTIN WAY E,,OLYMPIA,WA,THURSTON,985165541,CANNABIS RETAILER,CLOSED (PERMANENT),3605397291,
368015,6040474400010003,THC OF OLYMPIA,,5628 OLD HWY 410 SW STE A,STE A,OLYMPIA,WA,THURSTON,985129422,CANNABIS RETAILER,CLOSED (PERMANENT),3605616364,
421069,6035538060010001,THC OF OLYMPIA,,3203 MARTIN WAY E  STE D,,OLYMPIA,WA,THURSTON,985064951,CANNABIS RETAILER,CLOSED (PERMANENT),3605616364,
421069,6040474400010001,THC OF OLYMPIA,,3203 MARTIN WAY E STE D,,OLYMPIA,WA,THURSTON,985064951,CANNABIS RETAILER,CLOSED (PERMANENT),3605397291,
421069,6043505340010001,THC OF OLYMPIA,,3203 MARTIN WAY E STE D,,OLYMPIA,WA,THURSTON,98506,CANNABIS RETAILER,ACTIVE (ISSUED),3605281719,
421786,6035340690010001,THE 420 GRASS STATION,,12129 COUNTRYVIEW CT SW STE D,,OLYMPIA,WA,THURSTON,985121086,CANNABIS RETAILER,CLOSED (PERMANENT),3604026368,
421786,6035340690010001,THE 420 GRASS STATION,,6131 CAPITOL BLVD S SUITE B,,TUMWATER,WA,THURSTON,985015270,CANNABIS RETAILER,CLOSED (PERMANENT),3604026368,
415645,6032552340010002,THE BACK PORCH,,907 N WENATCHEE AVENUE STE B,,WENATCHEE,WA,CHELAN,985011572,CANNABIS RETAILER,CLOSED (PERMANENT),5096699160,
415645,6043223900010001,THE BACK PORCH,,907 N WENATCHEE AVENUE STE B,,WENATCHEE,WA,CHELAN,988011572,CANNABIS RETAILER,CLOSED (PERMANENT),5098881536,
413426,6034131030010002,THE BAKE SHOP,,19705 N GRIFFIN RD,,PROSSER,WA,BENTON,993507282,CANNABIS RETAILER,ACTIVE (ISSUED),5097782512,
413596,6043105400010001,THE BAKE SHOP,,4007 MAIN ST,,UNION GAP,WA,YAKIMA,98903,CANNABIS RETAILER,ACTIVE (ISSUED),5093149941,
424877,6044903740010002,THE BAKE SHOP,,216 ROYAL ANNE DR SW,,GEORGE,WA,GRANT,988486000,CANNABIS RETAILER,ACTIVE (ISSUED),5093795662,
414456,6036161120010004,THE BAKEREE,,10326 AURORA AVE N,,SEATTLE,WA,KING,981339228,CANNABIS RETAILER,CLOSED (PERMANENT),2066969764,
414787,6035582520010002,THE BAKEREE,,8600 LAKE CITY WAY NE,,SEATTLE,WA,KING,981153260,CANNABIS RETAILER,CLOSED (PERMANENT),2066969765,
421261,6035582520010001,THE BAKEREE,,74 S LUCILE ST  STE 102,STE 102,SEATTLE,WA,KING,98134,CANNABIS RETAILER,ACTIVE (ISSUED),2066590574,
433373,6036161120010006,THE BAKEREE,,222 WALL ST,,SEATTLE,WA,KING,98121,CANNABIS RETAILER,ACTIVE (ISSUED),2064014656,
422205,6035518250010005,THE BIG BUD MART,,6326 MARTIN WAY E SUITE 207,,LACEY,WA,THURSTON,985165561,CANNABIS RETAILER,CLOSED (PERMANENT),2063900295,
353993,6033479560010006,THE BLACK MARKET,,428 10TH ST,,HOQUIAM,WA,GRAYS HARBOR,985500000,CANNABIS RETAILER,CLOSED (PERMANENT),2535721500,
413897,6033591250010001,THE CANNABIS CORNER,,420 EVERGREEN DR N,,NORTH BONNEVILLE,WA,SKAMANIA,986394619,CANNABIS RETAILER,CLOSED (PERMANENT),9715701621,
422849,6053772900010002,THE EVERGREEN EGG,,122 SE 1ST ST,,WINLOCK,WA,LEWIS,98596,CANNABIS RETAILER,ACTIVE (ISSUED),,
422663,6035985560010001,THE EVERGREEN MARKET - REDMOND,,RETAIL TITLE CERTIFICATE,,BELLEVUE,WA,KING,980050000,CANNABIS RETAILER,CLOSED (PERMANENT),4256812093,
422663,6035985560010001,THE EVERGREEN MARKET - REDMOND,,RETAIL TITLE CERTIFICATE,,BELLEVUE,WA,KING,980050000,RETAIL CERTIFICATE HOLDER,FORMER TITLE CERTIFICATE,4256812093,
400772,6035877310010001,THE FIRE HOUSE,,1714 CANYON RD,,ELLENSBURG,WA,KITTITAS,98926,CANNABIS RETAILER,ACTIVE (ISSUED),3607910112,
422328,6033555980010003,THE FORBIDDEN FLOWER,,RETAIL TITLE CERTIFICATE,,KENNEWICK,WA,BENTON,993362677,CANNABIS RETAILER,CLOSED (PERMANENT),2062350635,
422328,6033555980010003,THE FORBIDDEN FLOWER,,RETAIL TITLE CERTIFICATE,,KENNEWICK,WA,BENTON,993362677,RETAIL CERTIFICATE HOLDER,FORMER TITLE CERTIFICATE,2062350635,
414130,6033367320010005,THE GALLERY - GIG HARBOR,,21802 MOUNTAIN HIGHWAY E STE 2,,SPANAWAY,WA,PIERCE,983877543,CANNABIS RETAILER,CLOSED (PERMANENT),2536044360,
436145,6033367320010008,THE GALLERY - GIG HARBOR,,14122 92ND AVE NW STE 2,,GIG HARBOR,WA,PIERCE,98329,CANNABIS RETAILER,ACTIVE (ISSUED),2536044360,
414130,6033548700010001,THE GALLERY - SOUTH HILL,,21802 MOUNTAIN HIGHWAY E STE 2,,SPANAWAY,WA,PIERCE,983870000,CANNABIS RETAILER,CLOSED (PERMANENT),2536044360,
413813,6033367320010006,THE GALLERY CANYON,,11821 CANYON RD E,,PUYALLUP,WA,PIERCE,98373,CANNABIS RETAILER,ACTIVE (ISSUED),2536044360,
413813,6033548610010001,THE GALLERY CANYON,,11821 CANYON RD E,,PUYALLUP,WA,PIERCE,983734453,CANNABIS RETAILER,CLOSED (PERMANENT),2536044360,
413812,6033367320010007,THE GALLERY FIFE,,5303 PACIFIC HWY E,,FIFE,WA,PIERCE,98424,CANNABIS RETAILER,ACTIVE (ISSUED),2536044360,
413812,6033548590010001,THE GALLERY FIFE,,5303 PACIFIC HWY E,,FIFE,WA,PIERCE,984242601,CANNABIS RETAILER,CLOSED (PERMANENT),2536044360,
413258,6033367320010001,THE GALLERY PARKLAND,,13005 PACIFIC AVE S,,TACOMA,WA,PIERCE,98444,CANNABIS RETAILER,ACTIVE (ISSUED),2536044360,
413420,6033367320010002,THE GALLERY SPANAWAY,,21802 MOUNTAIN HWY E  STE 1,,SPANAWAY,WA,PIERCE,98387,CANNABIS RETAILER,ACTIVE (ISSUED),2536044360,
413564,6034023580010001,THE GRASS IS ALWAYS GREENER,,7505 W LAKE SAMMAMISH PKY NE B,NE SUITE B,REDMOND,WA,KING,980524302,CANNABIS RETAILER,CLOSED (PERMANENT),2064094398,
430424,6034023580010002,THE GRASS IS ALWAYS GREENER,,15935 REDMOND WAY,,REDMOND,WA,KING,980523836,CANNABIS RETAILER,CLOSED (PERMANENT),2064094398,
422658,6035551830010006,THE GRASS STATION,,103 W GALBREATH WAY STE B,,RITZVILLE,WA,ADAMS,991690000,CANNABIS RETAILER,CLOSED (PERMANENT),5094998462,
423092,6035551830010004,THE GRASS STATION,,403 FRONTAGE RD,,GEORGE,WA,GRANT,988480000,CANNABIS RETAILER,CLOSED (PERMANENT),5093158459,
424877,6035551830010007,THE GRASS STATION,,216 ROYAL ANNE DR SW,,GEORGE,WA,GRANT,988480000,CANNABIS RETAILER,CLOSED (PERMANENT),5094998462,
421707,6032207220010001,THE GRASSHOPPER CANNABIS DEPOT,,1401 IOWA ST,,BELLINGHAM,WA,WHATCOM,982294763,CANNABIS RETAILER,CLOSED (PERMANENT),2062097254,
422037,6032207220010002,THE GRASSHOPPER CANNABIS DEPOT,,20291 SR 20 UNIT 2,,BURLINGTON,WA,SKAGIT,941409316,CANNABIS RETAILER,CLOSED (PERMANENT),2062097254,
422166,6032207220010003,THE GRASSHOPPER CANNABIS DEPOT,,20291 STATE ROUTE 20 UNIT C,,BURLINGTON,WA,SKAGIT,982238727,CANNABIS RETAILER,CLOSED (PERMANENT),2062097254,
415410,6034196260010001,THE GREEN DOOR,,28120 HWY 410 E UNIT A8,,BUCKLEY,WA,PIERCE,983218482,CANNABIS RETAILER,CLOSED (PERMANENT),2532248299,
434938,6034196260010002,THE GREEN DOOR,,27815 STATE ROUTE 410 E,,BUCKLEY,WA,PIERCE,98321,CANNABIS RETAILER,ACTIVE (ISSUED),2532248299,
413357,6031793430010002,THE GREEN DOOR SEATTLE,,708 RAINIER AVE S  #108/109,,SEATTLE,WA,KING,981442814,CANNABIS RETAILER,CLOSED (PERMANENT),2066187133,
414425,6031793430010003,THE GREEN DOOR SEATTLE,,828 RAINIER AVE S,,SEATTLE,WA,KING,98144,CANNABIS RETAILER,ACTIVE (ISSUED),2065510403,
412490,6033490250010001,THE GREEN NUGGET,,1919 E FRANCIS AVE SUITE B,,SPOKANE,WA,SPOKANE,992082747,CANNABIS RETAILER,CLOSED (PERMANENT),5093092130,
414995,6048436570010001,THE GREEN NUGGET,,1340 SE BISHOP BLVD STE A,,PULLMAN,WA,WHITMAN,99163,CANNABIS RETAILER,ACTIVE (ISSUED),5098280213,
420497,6048436570010002,THE GREEN NUGGET,,11414 N NEWPORT HWY,,SPOKANE,WA,SPOKANE,99218,CANNABIS RETAILER,ACTIVE (ISSUED),5098280213,
427121,6033490250010008,THE GREEN NUGGET,,322 E FRANCIS AVE STE A,,SPOKANE,WA,SPOKANE,99208,CANNABIS RETAILER,ACTIVE (ISSUED),5093092130,
413603,6034431900010001,THE GREEN RECREATIONAL CANNABIS,,RETAIL TITLE CERTIFICATE,,KENT,WA,KING,980322718,CANNABIS RETAILER,CLOSED (PERMANENT),2065793661,
413603,6034431900010001,THE GREEN RECREATIONAL CANNABIS,,RETAIL TITLE CERTIFICATE,,KENT,WA,KING,980322718,RETAIL CERTIFICATE HOLDER,FORMER TITLE CERTIFICATE,2065793661,
086054,6033463060010002,THE GREEN SEED,,412 S INTERLAKE RD,,MOSES LAKE,WA,GRANT,98837,CANNABIS RETAILER,ACTIVE (ISSUED),5098552271,
412495,6033463060010001,THE GREEN SEED,,8420 ASPI BLVD STE 3,,MOSES LAKE,WA,GRANT,988373601,CANNABIS RETAILER,CLOSED (PERMANENT),5098552271,
414958,6033586820010001,THE GREEN SHELF,,400 S. MAIN STREET,UNIT #1,ELLENSBURG,WA,KITTITAS,98926,CANNABIS RETAILER,ACTIVE (ISSUED),2065560305,
423272,6015022330010005,THE GREEN TIKI CANNABIS COMPANY,,7621 27TH ST W,,UNIVERSITY PLACE,WA,PIERCE,984664107,CANNABIS RETAILER,CLOSED (PERMANENT),3607106475,
430622,6033583120010013,THE GREENHOUSE,,355 RAINIER AVE N UNIT D,,RENTON,WA,KING,980575321,CANNABIS RETAILER,CLOSED (PERMANENT),7328016300,
420407,6033583120010004,THE GREENHOUSE GROUP LLC,,RETAIL TITLE CERTIFICATE,,RENTON,WA,KING,980575321,CANNABIS RETAILER,CLOSED (PERMANENT),2063952036,
420407,6033583120010004,THE GREENHOUSE GROUP LLC,,RETAIL TITLE CERTIFICATE,,RENTON,WA,KING,980575321,RETAIL CERTIFICATE HOLDER,FORMER TITLE CERTIFICATE,2063952036,
420633,6033583120010006,THE GREENHOUSE GROUP LLC,,355 RAINIER AVE N STE B,,RENTON,WA,KING,980575321,CANNABIS RETAILER,CLOSED (PERMANENT),2063952036,
413481,6033395640010004,THE HAPPY CROP SHOPPE,,50 ROCK ISLAND RD,,EAST WENATCHEE,WA,DOUGLAS,98802,CANNABIS RETAILER,ACTIVE (ISSUED),5098882454,
413600,6033395640010003,THE HAPPY CROP SHOPPE,,5736 VALE RD,,CASHMERE,WA,CHELAN,98815,CANNABIS RETAILER,ACTIVE (ISSUED),5098882454,
420934,6034229530010001,THE HAPPY CROP SHOPPE,,1210 N WENATCHEE AVE STE J,SMP - 2,WENATCHEE,WA,CHELAN,98801,CANNABIS RETAILER,ACTIVE (ISSUED),5096696835,
414829,6032036520010001,THE HEALING LEAF GARDEN COLLECTIVE,,9626 32ND ST SE,,LAKE STEVENS,WA,SNOHOMISH,982050000,CANNABIS RETAILER,CLOSED (PERMANENT),4252488559,
415484,6033274470010002,THE HERBAL CENTER,,449 WICHMAN ST S STE A,,TENINO,WA,THURSTON,985899376,CANNABIS RETAILER,CLOSED (PERMANENT),3608274217,
414446,6033260490010002,THE HERBAL GARDENS,,824 S 28TH ST,,TACOMA,WA,PIERCE,984098105,CANNABIS RETAILER,CLOSED (PERMANENT),2532725265,
414446,6033260490010002,THE HERBAL GARDENS,,824 S 28TH ST STE A,,TACOMA,WA,PIERCE,984098105,CANNABIS RETAILER,CLOSED (PERMANENT),2532725265,
414962,6033588470010001,THE HERBAL GARDENS,,1105 RIVER ROAD,,PUYALLUP,WA,PIERCE,983710000,CANNABIS RETAILER,CLOSED (PERMANENT),2533530740,
423634,6033260490010004,THE HERBAL GARDENS,,4803 CENTER STREET STE A,,TACOMA,WA,PIERCE,98409,CANNABIS RETAILER,ACTIVE (ISSUED),2532725265,
426198,6033588470010003,THE HERBAL GARDENS,,RETAIL TITLE CERTIFICATE,,PUYALLUP,WA,PIERCE,983713313,RETAIL CERTIFICATE HOLDER,ACTIVE TITLE CERTIFICATE,2533530740,
071368,6033550310010004,THE HERBERY,,330 NE CHKALOV DR STE C & D,STE C & D,VANCOUVER,WA,CLARK,98684,CANNABIS RETAILER,ACTIVE (ISSUED),3608417504,
084045,6033550310010001,THE HERBERY,,212 NE 164TH AVE STE 11,,VANCOUVER,WA,CLARK,986840000,CANNABIS RETAILER,CLOSED (PERMANENT),3609490319,
413848,6033550310010002,THE HERBERY,,6018 NE ST JOHNS RD STE D,,VANCOUVER,WA,CLARK,986610000,CANNABIS RETAILER,CLOSED (PERMANENT),3609490319,
414761,6033550310010008,THE HERBERY,,2815 ST. JOHNS ROAD   STE B,,VANCOUVER,WA,CLARK,98661,CANNABIS RETAILER,ACTIVE (ISSUED),3608417504,
415557,6033585350010002,THE HERBERY,,3312 W NOB HILL BLVD,,YAKIMA,WA,YAKIMA,989020000,CANNABIS RETAILER,CLOSED (PERMANENT),3609079694,
426563,6033550310010005,THE HERBERY,,6018 NE ST JOHNS RD STE D,SMP - 2,VANCOUVER,WA,CLARK,98661,CANNABIS RETAILER,ACTIVE (ISSUED),3608417504,
428826,6033550310010006,THE HERBERY,,1401 NE 78TH ST,,VANCOUVER,WA,CLARK,98665,CANNABIS RETAILER,ACTIVE (ISSUED),3608417504,
430925,6033550310010007,THE HERBERY,,12001 NE FOURTH PLAIN BLVD,,VANCOUVER,WA,CLARK,98682,CANNABIS RETAILER,ACTIVE (ISSUED),3608417504,
414886,6033550310000000,THE HERBERY (TITLE OWNER ONLY),,RETAIL TITLE CERTIFICATE,,RIDGEFIELD,WA,CLARK,986423354,CANNABIS RETAILER,CLOSED (PERMANENT),3609079694,
414886,6033550310000000,THE HERBERY (TITLE OWNER ONLY),,RETAIL TITLE CERTIFICATE,,RIDGEFIELD,WA,CLARK,986423354,RETAIL CERTIFICATE HOLDER,FORMER TITLE CERTIFICATE,3609079694,
412921,6033511330010001,THE HIDDEN BUSH,,3230 E HWY 101,,PORT ANGELES,WA,CLALLAM,983629073,CANNABIS RETAILER,EXPIRED,3604529395,
076458,6033488710010006,THE JOINT,,2409 PACIFIC AVE,,TACOMA,WA,PIERCE,984022910,CANNABIS RETAILER,CLOSED (PERMANENT),4254710283,
413677,6017178530010004,THE JOINT,,1840 JAMES ST,,BELLINGHAM,WA,WHATCOM,982254623,CANNABIS RETAILER,CLOSED (PERMANENT),3603032860,
413677,6035652650010002,THE JOINT,,1840 JAMES ST,,BELLINGHAM,WA,WHATCOM,982254623,CANNABIS RETAILER,CLOSED (PERMANENT),3602200439,
